shipment_id,order_id,tiempo_shipped_id,tiempo_delivered_id,dias_en_transito,carrier,tracking_number,status
9000005199,1000005199,20250128.0,20250129.0,1,PICKUP,,DELIVERED
9000005200,1000005200,20240208.0,20240209.0,1,PICKUP,,DELIVERED
9000005201,1000005201,,,,Correo Argentino,,CANCELLED
9000005202,1000005202,20240826.0,20240827.0,1,PICKUP,,SHIPPED
9000005203,1000005203,,,2,Correo Argentino,TRK-Q49H5NWOMX,DELIVERED
9000005204,1000005204,20240314.0,20240315.0,1,PICKUP,,DELIVERED
9000005205,1000005205,20240920.0,20240921.0,1,PICKUP,,SHIPPED
9000005206,1000005206,,,2,Correo Argentino,TRK-9XOKL2LGUE,DELIVERED
9000005207,1000005207,20240928.0,20241002.0,4,Correo Argentino,TRK-45IJDQI548,DELIVERED
9000005208,1000005208,20241021.0,20241022.0,1,PICKUP,,DELIVERED
9000005209,1000005209,20240520.0,20240523.0,3,Correo Argentino,TRK-TVTGANR35K,DELIVERED
9000005210,1000005210,,,3,Correo Argentino,TRK-UL7GGA08AW,DELIVERED
9000005211,1000005211,,,1,PICKUP,,DELIVERED
9000005212,1000005212,20240915.0,20240916.0,1,PICKUP,,DELIVERED
9000005213,1000005213,20240603.0,20240604.0,1,PICKUP,,DELIVERED
9000005214,1000005214,20240831.0,20240901.0,1,PICKUP,,DELIVERED
9000005215,1000005215,20240229.0,20240304.0,4,Correo Argentino,TRK-1SVGZHCI8B,DELIVERED
9000005216,1000005216,20240625.0,20240630.0,5,Correo Argentino,TRK-97NM767NF3,DELIVERED
9000005217,1000005217,,,4,Correo Argentino,TRK-ZX02AL1JR1,DELIVERED
9000005218,1000005218,20240706.0,20240707.0,1,PICKUP,,SHIPPED
9000005219,1000005219,,,4,Correo Argentino,TRK-54JYHJUSRT,SHIPPED
9000005220,1000005220,20240322.0,20240326.0,4,Correo Argentino,TRK-M2FDZ6ONRC,DELIVERED
9000005221,1000005221,20240618.0,20240619.0,1,PICKUP,,SHIPPED
9000005222,1000005222,20241009.0,20241012.0,3,Correo Argentino,TRK-UJJ9C3N46E,DELIVERED
9000005223,1000005223,20240915.0,20240917.0,2,Correo Argentino,TRK-AYZXUEDXCK,SHIPPED
9000005224,1000005224,20240704.0,20240707.0,3,Correo Argentino,TRK-VTJW03HJNA,DELIVERED
9000005225,1000005225,,,,Correo Argentino,,CANCELLED
9000005226,1000005226,,,2,Correo Argentino,TRK-MAX6P1FBUJ,DELIVERED
9000005227,1000005227,,,,PICKUP,,CANCELLED
9000005228,1000005228,,,1,PICKUP,,DELIVERED
9000005229,1000005229,20240503.0,20240507.0,4,Correo Argentino,TRK-69541ZC4BN,DELIVERED
9000005230,1000005230,,,4,Correo Argentino,TRK-NNRXYGD90A,DELIVERED
9000005231,1000005231,20250224.0,20250225.0,1,PICKUP,,DELIVERED
9000005232,1000005232,,,4,Correo Argentino,TRK-KCTDXI1DDO,DELIVERED
9000005233,1000005233,,,5,Correo Argentino,TRK-EHM5KRVQ4O,SHIPPED
9000005234,1000005234,,,5,Correo Argentino,TRK-PUJN9XHUWY,DELIVERED
9000005235,1000005235,,,1,PICKUP,,SHIPPED
9000005236,1000005236,,,2,Correo Argentino,TRK-AH6DE24AGR,SHIPPED
9000005237,1000005237,,,1,PICKUP,,DELIVERED
9000005238,1000005238,,,4,Correo Argentino,TRK-4TU160GC57,DELIVERED
9000005239,1000005239,20241101.0,20241106.0,5,Correo Argentino,TRK-HZVEFY89QR,DELIVERED
9000005240,1000005240,20240218.0,20240221.0,3,Correo Argentino,TRK-043I2IPW7W,DELIVERED
9000005241,1000005241,,,1,PICKUP,,DELIVERED
9000005242,1000005242,20240312.0,20240315.0,3,Correo Argentino,TRK-I9NKN0I2K8,DELIVERED
9000005243,1000005243,20250118.0,20250123.0,5,Correo Argentino,TRK-53L9ASJFOL,DELIVERED
9000005244,1000005244,,,,Correo Argentino,,CANCELLED
9000005245,1000005245,,,1,PICKUP,,DELIVERED
9000005246,1000005246,20240303.0,20240305.0,2,Correo Argentino,TRK-T8GS4IF0BW,SHIPPED
9000005247,1000005247,,,1,PICKUP,,SHIPPED
9000005248,1000005248,,,4,Correo Argentino,TRK-C0KYFIO856,DELIVERED
9000005249,1000005249,,,,Correo Argentino,,CANCELLED
9000005250,1000005250,,,1,PICKUP,,DELIVERED
9000005251,1000005251,,,,PICKUP,,CANCELLED
9000005252,1000005252,,,1,PICKUP,,DELIVERED
9000005253,1000005253,20241112.0,20241113.0,1,PICKUP,,DELIVERED
9000005254,1000005254,20240930.0,20241005.0,5,Correo Argentino,TRK-M3Z388VO1W,DELIVERED
9000005255,1000005255,,,2,Correo Argentino,TRK-J27LRJL9QT,DELIVERED
9000005256,1000005256,,,5,Correo Argentino,TRK-CTZLKQRJDS,DELIVERED
9000005257,1000005257,20240824.0,20240825.0,1,PICKUP,,DELIVERED
9000005258,1000005258,,,1,PICKUP,,DELIVERED
9000005259,1000005259,20240425.0,20240426.0,1,PICKUP,,DELIVERED
9000005260,1000005260,20240509.0,20240510.0,1,PICKUP,,DELIVERED
9000005261,1000005261,,,4,Correo Argentino,TRK-40TZD8T4T5,DELIVERED
9000005262,1000005262,,,,Correo Argentino,,CANCELLED
9000005263,1000005263,20240612.0,20240616.0,4,Correo Argentino,TRK-9SYGHGHKN1,READY
9000005264,1000005264,,,1,PICKUP,,DELIVERED
9000005265,1000005265,,,5,Correo Argentino,TRK-4RG01LS834,DELIVERED
9000005266,1000005266,20240512.0,20240515.0,3,Correo Argentino,TRK-NF1OGLOVJ4,DELIVERED
9000005267,1000005267,20240705.0,20240706.0,1,PICKUP,,SHIPPED
9000005268,1000005268,,,1,PICKUP,,SHIPPED
9000005269,1000005269,20240716.0,20240719.0,3,Correo Argentino,TRK-857HDE0QPB,DELIVERED
9000005270,1000005270,20240123.0,20240124.0,1,PICKUP,,SHIPPED
9000005271,1000005271,20240311.0,20240315.0,4,Correo Argentino,TRK-7X24JZAGJN,DELIVERED
9000005272,1000005272,20250209.0,20250211.0,2,Correo Argentino,TRK-BA4JTEGSPV,DELIVERED
9000005273,1000005273,20241207.0,20241208.0,1,PICKUP,,DELIVERED
9000005274,1000005274,20241004.0,20241005.0,1,PICKUP,,DELIVERED
9000005275,1000005275,20240628.0,20240702.0,4,Correo Argentino,TRK-2VNVG7ZU0V,SHIPPED
9000005276,1000005276,20240807.0,20240808.0,1,PICKUP,,DELIVERED
9000005277,1000005277,,,,Correo Argentino,,CANCELLED
9000005278,1000005278,20250114.0,20250115.0,1,PICKUP,,DELIVERED
9000005279,1000005279,20240704.0,20240705.0,1,PICKUP,,SHIPPED
9000005280,1000005280,,,,Correo Argentino,,CANCELLED
9000005281,1000005281,,,5,Correo Argentino,TRK-5S87EVV955,DELIVERED
9000005282,1000005282,20240429.0,20240506.0,7,Correo Argentino,TRK-EXTC6OCQ3P,SHIPPED
9000005283,1000005283,20240121.0,20240122.0,1,PICKUP,,DELIVERED
9000005284,1000005284,20250221.0,20250222.0,1,PICKUP,,DELIVERED
9000005285,1000005285,,,2,Correo Argentino,TRK-NKQLR01KPT,DELIVERED
9000005286,1000005286,,,7,Correo Argentino,TRK-LNT4CJV54P,SHIPPED
9000005287,1000005287,20240916.0,20240918.0,2,Correo Argentino,TRK-11D5TQYVFG,DELIVERED
9000005288,1000005288,20241222.0,20241228.0,6,Correo Argentino,TRK-DXLEJSLZVU,DELIVERED
9000005289,1000005289,20240717.0,20240719.0,2,Correo Argentino,TRK-055FLLM0WH,DELIVERED
9000005290,1000005290,20240629.0,20240703.0,4,Correo Argentino,TRK-HC22S8MI1S,DELIVERED
9000005291,1000005291,,,4,Correo Argentino,TRK-HHON97OD4R,DELIVERED
9000005292,1000005292,20240826.0,20240830.0,4,Correo Argentino,TRK-MGKLCJWMGQ,DELIVERED
9000005293,1000005293,20240515.0,20240516.0,1,PICKUP,,SHIPPED
9000005294,1000005294,20240511.0,20240515.0,4,Correo Argentino,TRK-0VZ7RPFY7K,DELIVERED
9000005295,1000005295,20250108.0,20250112.0,4,Correo Argentino,TRK-ZK31HYHAB8,DELIVERED
9000005296,1000005296,20240419.0,20240421.0,2,Correo Argentino,TRK-TZLZ0E2CWK,DELIVERED
9000005297,1000005297,20240606.0,20240608.0,2,Correo Argentino,TRK-IUERCEVRDB,DELIVERED
9000005298,1000005298,20240207.0,20240208.0,1,PICKUP,,SHIPPED
9000005299,1000005299,,,3,Correo Argentino,TRK-QSF047Z3D1,DELIVERED
9000005300,1000005300,,,4,Correo Argentino,TRK-FFBJDSCP9V,DELIVERED
9000005301,1000005301,20240320.0,20240325.0,5,Correo Argentino,TRK-VGO3A6AF63,DELIVERED
9000005302,1000005302,,,2,Correo Argentino,TRK-S2CSDQXYB2,DELIVERED
9000005303,1000005303,20240401.0,20240402.0,1,PICKUP,,DELIVERED
9000005304,1000005304,,,4,Correo Argentino,TRK-XU0NCJ2861,DELIVERED
9000005305,1000005305,20240712.0,20240715.0,3,Correo Argentino,TRK-M4UES1NGHP,DELIVERED
9000005306,1000005306,,,,Correo Argentino,,CANCELLED
9000005307,1000005307,20240709.0,20240710.0,1,PICKUP,,DELIVERED
9000005308,1000005308,20250129.0,20250201.0,3,Correo Argentino,TRK-1BI3PQLTVR,READY
9000005309,1000005309,,,4,Correo Argentino,TRK-DVUYKH18V0,DELIVERED
9000005310,1000005310,20241118.0,20241120.0,2,Correo Argentino,TRK-LY4ZHX8BLB,DELIVERED
9000005311,1000005311,20241210.0,20241213.0,3,Correo Argentino,TRK-PQLBYZIXN5,DELIVERED
9000005312,1000005312,20240726.0,20240727.0,1,PICKUP,,SHIPPED
9000005313,1000005313,20250202.0,20250203.0,1,PICKUP,,DELIVERED
9000005314,1000005314,20240326.0,20240328.0,2,Correo Argentino,TRK-DNO2GCY2X0,SHIPPED
9000005315,1000005315,,,,Correo Argentino,,CANCELLED
9000005316,1000005316,20240703.0,20240706.0,3,Correo Argentino,TRK-6PW5TN57TZ,DELIVERED
9000005317,1000005317,,,1,PICKUP,,DELIVERED
9000005318,1000005318,20240928.0,20240929.0,1,PICKUP,,SHIPPED
9000005319,1000005319,20240720.0,20240721.0,1,PICKUP,,DELIVERED
9000005320,1000005320,20240804.0,20240809.0,5,Correo Argentino,TRK-15B1QK9ZEP,DELIVERED
9000005321,1000005321,,,,PICKUP,,CANCELLED
9000005322,1000005322,20240808.0,20240809.0,1,PICKUP,,DELIVERED
9000005323,1000005323,,,4,Correo Argentino,TRK-6DZVOKYJU3,SHIPPED
9000005324,1000005324,20241201.0,20241202.0,1,PICKUP,,DELIVERED
9000005325,1000005325,20240613.0,20240615.0,2,Correo Argentino,TRK-D9S2HQ81IV,DELIVERED
9000005326,1000005326,20240323.0,20240324.0,1,PICKUP,,DELIVERED
9000005327,1000005327,20240731.0,20240802.0,2,Correo Argentino,TRK-3E2Z522J8F,DELIVERED
9000005328,1000005328,,,3,Correo Argentino,TRK-GS0DO4HFP1,DELIVERED
9000005329,1000005329,20250203.0,20250206.0,3,Correo Argentino,TRK-5O3ALWVBLU,SHIPPED
9000005330,1000005330,20240502.0,20240507.0,5,Correo Argentino,TRK-3QVTBMVX7O,DELIVERED
9000005331,1000005331,,,1,PICKUP,,SHIPPED
9000005332,1000005332,,,1,PICKUP,,DELIVERED
9000005333,1000005333,20240414.0,20240415.0,1,PICKUP,,DELIVERED
9000005334,1000005334,20250107.0,20250108.0,1,PICKUP,,SHIPPED
9000005335,1000005335,,,,Correo Argentino,,CANCELLED
9000005336,1000005336,20241202.0,20241203.0,1,PICKUP,,DELIVERED
9000005337,1000005337,,,4,Correo Argentino,TRK-PQZ6RISBC7,DELIVERED
9000005338,1000005338,20240707.0,20240712.0,5,Correo Argentino,TRK-4KY6MGB246,DELIVERED
9000005339,1000005339,20250222.0,20250225.0,3,Correo Argentino,TRK-53T62EFAJG,DELIVERED
9000005340,1000005340,20240622.0,20240623.0,1,PICKUP,,DELIVERED
9000005341,1000005341,,,,PICKUP,,CANCELLED
9000005342,1000005342,,,,Correo Argentino,,CANCELLED
9000005343,1000005343,,,3,Correo Argentino,TRK-1LFNRBEKB0,DELIVERED
9000005344,1000005344,20250205.0,20250208.0,3,Correo Argentino,TRK-70LP4KT2OR,SHIPPED
9000005345,1000005345,20241207.0,20241211.0,4,Correo Argentino,TRK-X3DRTH4A8U,DELIVERED
9000005346,1000005346,20250208.0,20250211.0,3,Correo Argentino,TRK-5VAH1LFJLD,DELIVERED
9000005347,1000005347,,,1,PICKUP,,DELIVERED
9000005348,1000005348,,,1,PICKUP,,DELIVERED
9000005349,1000005349,20240411.0,20240412.0,1,PICKUP,,SHIPPED
9000005350,1000005350,,,1,PICKUP,,DELIVERED
9000005351,1000005351,20240121.0,20240123.0,2,Correo Argentino,TRK-TRQOH3YW0S,READY
9000005352,1000005352,,,,Correo Argentino,,CANCELLED
9000005353,1000005353,20240511.0,20240512.0,1,PICKUP,,DELIVERED
9000005354,1000005354,,,1,PICKUP,,DELIVERED
9000005355,1000005355,20240505.0,20240510.0,5,Correo Argentino,TRK-2T7ILP0E6D,DELIVERED
9000005356,1000005356,,,,Correo Argentino,,CANCELLED
9000005357,1000005357,20240613.0,20240616.0,3,Correo Argentino,TRK-FTWGMXUTQ4,DELIVERED
9000005358,1000005358,20240925.0,20240926.0,1,PICKUP,,DELIVERED
9000005359,1000005359,20240427.0,20240428.0,1,PICKUP,,DELIVERED
9000005360,1000005360,20240519.0,20240523.0,4,Correo Argentino,TRK-XRJFM871UW,DELIVERED
9000005361,1000005361,,,1,PICKUP,,DELIVERED
9000005362,1000005362,20240117.0,20240118.0,1,PICKUP,,DELIVERED
9000005363,1000005363,,,1,PICKUP,,DELIVERED
9000005364,1000005364,20240304.0,20240309.0,5,Correo Argentino,TRK-LRNLD0Z5KT,DELIVERED
9000005365,1000005365,,,2,Correo Argentino,TRK-Y8N8U0989K,DELIVERED
9000005366,1000005366,20240828.0,20240902.0,5,Correo Argentino,TRK-QULX8G5GSS,DELIVERED
9000005367,1000005367,20250129.0,20250131.0,2,Correo Argentino,TRK-PMY8E8UH1Z,SHIPPED
9000005368,1000005368,,,1,PICKUP,,READY
9000005369,1000005369,,,1,PICKUP,,DELIVERED
9000005370,1000005370,,,,Correo Argentino,,CANCELLED
9000005371,1000005371,20240222.0,20240227.0,5,Correo Argentino,TRK-2MSJQLW6U2,DELIVERED
9000005372,1000005372,20240615.0,20240616.0,1,PICKUP,,DELIVERED
9000005373,1000005373,20240707.0,20240710.0,3,Correo Argentino,TRK-JNPHMO8RHQ,DELIVERED
9000005374,1000005374,,,1,PICKUP,,DELIVERED
9000005375,1000005375,,,1,PICKUP,,DELIVERED
9000005376,1000005376,20241025.0,20241031.0,6,Correo Argentino,TRK-DSZTU8HV7L,DELIVERED
9000005377,1000005377,20241119.0,20241121.0,2,Correo Argentino,TRK-5XZU6HW0K4,DELIVERED
9000005378,1000005378,,,,PICKUP,,CANCELLED
9000005379,1000005379,,,3,Correo Argentino,TRK-TVY5HM7CUS,DELIVERED
9000005380,1000005380,20250131.0,20250205.0,5,Correo Argentino,TRK-4RZ1BGV8DJ,DELIVERED
9000005381,1000005381,20240731.0,20240802.0,2,Correo Argentino,TRK-S6DMD07ZAY,DELIVERED
9000005382,1000005382,20240106.0,20240107.0,1,PICKUP,,DELIVERED
9000005383,1000005383,20241122.0,20241125.0,3,Correo Argentino,TRK-J0ZA1DI74R,DELIVERED
9000005384,1000005384,,,5,Correo Argentino,TRK-9DX1VIWRAC,READY
9000005385,1000005385,20250209.0,20250210.0,1,PICKUP,,SHIPPED
9000005386,1000005386,20250127.0,20250130.0,3,Correo Argentino,TRK-GKM0SNFDCX,READY
9000005387,1000005387,20250115.0,20250117.0,2,Correo Argentino,TRK-RPIN6IVMWU,DELIVERED
9000005388,1000005388,,,5,Correo Argentino,TRK-10QCMS1VOX,DELIVERED
9000005389,1000005389,20241125.0,20241130.0,5,Correo Argentino,TRK-5UOLNS2UHC,DELIVERED
9000005390,1000005390,20241203.0,20241205.0,2,Correo Argentino,TRK-PHC0ELGHN7,DELIVERED
9000005391,1000005391,,,1,PICKUP,,DELIVERED
9000005392,1000005392,20240514.0,20240517.0,3,Correo Argentino,TRK-S3VWC0ZBRT,DELIVERED
9000005393,1000005393,20240206.0,20240208.0,2,Correo Argentino,TRK-2NE0GJUD9S,DELIVERED
9000005394,1000005394,20240823.0,20240825.0,2,Correo Argentino,TRK-OCVE91PJXK,DELIVERED
9000005395,1000005395,20240422.0,20240426.0,4,Correo Argentino,TRK-60C5YFN3L2,DELIVERED
9000005396,1000005396,20250301.0,,5,Correo Argentino,TRK-QE0VM418WZ,SHIPPED
9000005397,1000005397,20240821.0,20240825.0,4,Correo Argentino,TRK-DA8QAETLAP,DELIVERED
9000005398,1000005398,,,1,PICKUP,,DELIVERED
9000005399,1000005399,,,1,PICKUP,,DELIVERED
9000005400,1000005400,,,5,Correo Argentino,TRK-D749AIEHW5,DELIVERED
9000005401,1000005401,,,,Correo Argentino,,CANCELLED
9000005402,1000005402,20240130.0,20240131.0,1,PICKUP,,DELIVERED
9000005403,1000005403,,,5,Correo Argentino,TRK-646EQK4ZS0,DELIVERED
9000005404,1000005404,,,4,Correo Argentino,TRK-J26DCUIRKG,DELIVERED
9000005405,1000005405,20240412.0,20240414.0,2,Correo Argentino,TRK-QC62HTIH0I,DELIVERED
9000005406,1000005406,,,4,Correo Argentino,TRK-RU7T1GYVQ4,DELIVERED
9000005407,1000005407,20240202.0,20240203.0,1,PICKUP,,DELIVERED
9000005408,1000005408,,,1,PICKUP,,DELIVERED
9000005409,1000005409,,,,Correo Argentino,,CANCELLED
9000005410,1000005410,,,1,PICKUP,,DELIVERED
9000005411,1000005411,20241128.0,20241129.0,1,PICKUP,,DELIVERED
9000005412,1000005412,20240304.0,20240309.0,5,Correo Argentino,TRK-94CENE79EH,DELIVERED
9000005413,1000005413,20240320.0,20240321.0,1,PICKUP,,DELIVERED
9000005414,1000005414,20240530.0,20240531.0,1,PICKUP,,DELIVERED
9000005415,1000005415,,,2,Correo Argentino,TRK-SR6PJCRTAC,SHIPPED
9000005416,1000005416,20241116.0,20241117.0,1,PICKUP,,DELIVERED
9000005417,1000005417,20240206.0,20240207.0,1,PICKUP,,DELIVERED
9000005418,1000005418,20240128.0,20240201.0,4,Correo Argentino,TRK-1EMMM5MN2R,DELIVERED
9000005419,1000005419,,,2,Correo Argentino,TRK-WP7O0UU72A,SHIPPED
9000005420,1000005420,,,1,PICKUP,,DELIVERED
9000005421,1000005421,20240314.0,20240315.0,1,PICKUP,,DELIVERED
9000005422,1000005422,20240206.0,20240210.0,4,Correo Argentino,TRK-B4FZ7DVBIC,DELIVERED
9000005423,1000005423,,,3,Correo Argentino,TRK-NCX6UCN900,DELIVERED
9000005424,1000005424,,,1,PICKUP,,DELIVERED
9000005425,1000005425,20250114.0,20250115.0,1,PICKUP,,DELIVERED
9000005426,1000005426,20240623.0,20240624.0,1,PICKUP,,DELIVERED
9000005427,1000005427,20241202.0,20241203.0,1,PICKUP,,DELIVERED
9000005428,1000005428,20240506.0,20240507.0,1,PICKUP,,DELIVERED
9000005429,1000005429,,,,PICKUP,,CANCELLED
9000005430,1000005430,20240824.0,20240827.0,3,Correo Argentino,TRK-04J4IXFCVT,DELIVERED
9000005431,1000005431,20240202.0,20240206.0,4,Correo Argentino,TRK-8283W1NVD0,DELIVERED
9000005432,1000005432,20250224.0,20250225.0,1,PICKUP,,DELIVERED
9000005433,1000005433,20240510.0,20240511.0,1,PICKUP,,DELIVERED
9000005434,1000005434,20240805.0,20240806.0,1,PICKUP,,SHIPPED
9000005435,1000005435,20240928.0,20240929.0,1,PICKUP,,DELIVERED
9000005436,1000005436,,,2,Correo Argentino,TRK-0SO7CVHBQU,SHIPPED
9000005437,1000005437,20240523.0,20240526.0,3,Correo Argentino,TRK-1JJEW4X0YD,DELIVERED
9000005438,1000005438,20240707.0,20240709.0,2,Correo Argentino,TRK-CMM2PVGKCO,DELIVERED
9000005439,1000005439,20240128.0,20240131.0,3,Correo Argentino,TRK-CEC9LSHD91,DELIVERED
9000005440,1000005440,,,,Correo Argentino,,CANCELLED
9000005441,1000005441,20241215.0,20241216.0,1,PICKUP,,SHIPPED
9000005442,1000005442,20240813.0,20240814.0,1,PICKUP,,DELIVERED
9000005443,1000005443,,,4,Correo Argentino,TRK-P2ICOUZYCI,DELIVERED
9000005444,1000005444,20240413.0,20240414.0,1,PICKUP,,SHIPPED
9000005445,1000005445,20240211.0,20240212.0,1,PICKUP,,DELIVERED
9000005446,1000005446,20240321.0,20240322.0,1,PICKUP,,DELIVERED
9000005447,1000005447,20240612.0,20240616.0,4,Correo Argentino,TRK-MDPFGYXWTY,DELIVERED
9000005448,1000005448,20241021.0,20241022.0,1,PICKUP,,DELIVERED
9000005449,1000005449,20240407.0,20240408.0,1,PICKUP,,DELIVERED
9000005450,1000005450,,,2,Correo Argentino,TRK-0PU0E11WRZ,DELIVERED
9000005451,1000005451,,,1,PICKUP,,DELIVERED
9000005452,1000005452,,,4,Correo Argentino,TRK-I320VVLXNT,DELIVERED
9000005453,1000005453,20241024.0,20241025.0,1,PICKUP,,DELIVERED
9000005454,1000005454,20240701.0,20240705.0,4,Correo Argentino,TRK-6VOGEE3TFU,DELIVERED
9000005455,1000005455,20240419.0,20240420.0,1,PICKUP,,SHIPPED
9000005456,1000005456,20240327.0,20240402.0,6,Correo Argentino,TRK-MFJ2H5K3YC,DELIVERED
9000005457,1000005457,,,3,Correo Argentino,TRK-3OFT1JBIWI,DELIVERED
9000005458,1000005458,20240512.0,20240518.0,6,Correo Argentino,TRK-G2UJ4H6HO7,DELIVERED
9000005459,1000005459,,,1,PICKUP,,DELIVERED
9000005460,1000005460,,,4,Correo Argentino,TRK-OZ7L8ZYMSJ,DELIVERED
9000005461,1000005461,20250101.0,20250102.0,1,PICKUP,,DELIVERED
9000005462,1000005462,20241101.0,20241104.0,3,Correo Argentino,TRK-5N9DWOST37,DELIVERED
9000005463,1000005463,,,2,Correo Argentino,TRK-Y3031BEA0Z,DELIVERED
9000005464,1000005464,20240220.0,20240223.0,3,Correo Argentino,TRK-EG6GRBYCID,DELIVERED
9000005465,1000005465,20240822.0,20240823.0,1,PICKUP,,DELIVERED
9000005466,1000005466,,,3,Correo Argentino,TRK-NGDNABN1S4,DELIVERED
9000005467,1000005467,,,2,Correo Argentino,TRK-ASE8KZHISV,DELIVERED
9000005468,1000005468,,,,Correo Argentino,,CANCELLED
9000005469,1000005469,20240731.0,20240803.0,3,Correo Argentino,TRK-DGDLO1R9PR,DELIVERED
9000005470,1000005470,20240718.0,20240722.0,4,Correo Argentino,TRK-J2EVJH88ZP,DELIVERED
9000005471,1000005471,20250221.0,20250223.0,2,Correo Argentino,TRK-M4EV40B3XW,DELIVERED
9000005472,1000005472,20250218.0,20250224.0,6,Correo Argentino,TRK-IVIQ6UN4BR,DELIVERED
9000005473,1000005473,20240502.0,20240504.0,2,Correo Argentino,TRK-OJG2RAVO4R,DELIVERED
9000005474,1000005474,,,5,Correo Argentino,TRK-9PXPOG30JN,DELIVERED
9000005475,1000005475,20240410.0,20240411.0,1,PICKUP,,DELIVERED
9000005476,1000005476,,,4,Correo Argentino,TRK-PMGC7MPDUK,DELIVERED
9000005477,1000005477,,,4,Correo Argentino,TRK-D09KEUJMLX,DELIVERED
9000005478,1000005478,,,1,PICKUP,,DELIVERED
9000005479,1000005479,20241028.0,20241101.0,4,Correo Argentino,TRK-GMSV99JP9D,SHIPPED
9000005480,1000005480,20240309.0,20240310.0,1,PICKUP,,DELIVERED
9000005481,1000005481,,,1,PICKUP,,DELIVERED
9000005482,1000005482,,,5,Correo Argentino,TRK-CE4QK0RFSF,DELIVERED
9000005483,1000005483,20240417.0,20240421.0,4,Correo Argentino,TRK-TR645FEID9,SHIPPED
9000005484,1000005484,20241210.0,20241213.0,3,Correo Argentino,TRK-6JPG1RVAI6,DELIVERED
9000005485,1000005485,20250207.0,20250210.0,3,Correo Argentino,TRK-EZ7SQAESYJ,SHIPPED
9000005486,1000005486,20240402.0,20240404.0,2,Correo Argentino,TRK-SNC24TIRLB,DELIVERED
9000005487,1000005487,20240717.0,20240718.0,1,PICKUP,,DELIVERED
9000005488,1000005488,,,5,Correo Argentino,TRK-5COJJREG8B,DELIVERED
9000005489,1000005489,20240817.0,20240821.0,4,Correo Argentino,TRK-BZKCNKOMQJ,DELIVERED
9000005490,1000005490,,,1,PICKUP,,DELIVERED
9000005491,1000005491,20240626.0,20240630.0,4,Correo Argentino,TRK-1JRXAZ6457,DELIVERED
9000005492,1000005492,20250206.0,20250207.0,1,PICKUP,,DELIVERED
9000005493,1000005493,,,2,Correo Argentino,TRK-JQ39P3UK90,SHIPPED
9000005494,1000005494,20241103.0,20241106.0,3,Correo Argentino,TRK-LUK6B7V5AP,DELIVERED
9000005495,1000005495,,,,PICKUP,,CANCELLED
9000005496,1000005496,,,5,Correo Argentino,TRK-VK6OUQO0MR,DELIVERED
9000005497,1000005497,20241217.0,20241220.0,3,Correo Argentino,TRK-89V8BLMX2Y,DELIVERED
9000005498,1000005498,,,,PICKUP,,CANCELLED
9000005499,1000005499,,,,Correo Argentino,,CANCELLED
9000005500,1000005500,20240828.0,20240829.0,1,PICKUP,,DELIVERED
9000005501,1000005501,20241215.0,20241216.0,1,PICKUP,,DELIVERED
9000005502,1000005502,,,,PICKUP,,CANCELLED
9000005503,1000005503,,,3,Correo Argentino,TRK-BQWKHHRK4R,DELIVERED
9000005504,1000005504,20240604.0,20240610.0,6,Correo Argentino,TRK-20Y1PA7P3M,DELIVERED
9000005505,1000005505,,,1,PICKUP,,DELIVERED
9000005506,1000005506,20240408.0,20240409.0,1,PICKUP,,DELIVERED
9000005507,1000005507,20240820.0,20240824.0,4,Correo Argentino,TRK-5LMPIMZVJ9,DELIVERED
9000005508,1000005508,20240421.0,20240422.0,1,PICKUP,,DELIVERED
9000005509,1000005509,20241210.0,20241211.0,1,PICKUP,,DELIVERED
9000005510,1000005510,,,4,Correo Argentino,TRK-2FYC4NVY8V,DELIVERED
9000005511,1000005511,,,1,PICKUP,,DELIVERED
9000005512,1000005512,20240821.0,20240826.0,5,Correo Argentino,TRK-4SH1WWS6FQ,DELIVERED
9000005513,1000005513,,,1,PICKUP,,DELIVERED
9000005514,1000005514,20240707.0,20240708.0,1,PICKUP,,DELIVERED
9000005515,1000005515,20241123.0,20241124.0,1,PICKUP,,DELIVERED
9000005516,1000005516,,,5,Correo Argentino,TRK-ENN36DWF1A,DELIVERED
9000005517,1000005517,20240723.0,20240728.0,5,Correo Argentino,TRK-5918EVGWDI,DELIVERED
9000005518,1000005518,,,1,PICKUP,,DELIVERED
9000005519,1000005519,,,1,PICKUP,,SHIPPED
9000005520,1000005520,20240421.0,20240423.0,2,Correo Argentino,TRK-BSZYUDIP3R,DELIVERED
9000005521,1000005521,,,5,Correo Argentino,TRK-E4Q91L9TZN,SHIPPED
9000005522,1000005522,20240520.0,20240525.0,5,Correo Argentino,TRK-T01XFR3SXD,DELIVERED
9000005523,1000005523,20240730.0,20240801.0,2,Correo Argentino,TRK-7TO12BERMY,DELIVERED
9000005524,1000005524,,,2,Correo Argentino,TRK-WMNHPJIR2O,DELIVERED
9000005525,1000005525,,,1,PICKUP,,SHIPPED
